,timestamp,address,symbol,price,returns,std_dev
604,2020-09-16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.397057,0.0,
603,2020-09-17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4489124,0.015149466416866169,
602,2020-09-18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,7.106903,0.7230076302701961,
601,2020-09-19,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.623744,-0.23406893096714868,
600,2020-09-20,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.3329988,-0.053083927664542965,
599,2020-09-21,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.4930935,-0.17137226658376103,
598,2020-09-22,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.874836,-0.14803810069157594,0.2998536764694615
597,2020-09-23,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.468333,0.1425120690917404,0.3027105388675256
596,2020-09-24,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.896471,0.09149933314261964,0.30302431343337954
595,2020-09-25,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.929713,0.006766029786497698,0.13011166613342673
594,2020-09-26,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.846974,-0.016926178643813933,0.10687732318003317
593,2020-09-27,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.8317633,-0.003143119200571318,0.10617772951824055
592,2020-09-28,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.277537,-0.1218340968463788,0.09668616193026805
591,2020-09-29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.2748265,-0.0006338598893163438,0.07790945972900955
590,2020-09-30,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.178506,-0.022789750389512368,0.05786083950810004
589,2020-10-01,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.304213,0.029640544102229962,0.045055019468839365
588,2020-10-02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.920919,-0.09326824538112834,0.05035391261900935
587,2020-10-03,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.9050288,-0.004060906676901778,0.0511252745650413
586,2020-10-04,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6782403,-0.05983069995569421,0.05057870592435706
585,2020-10-05,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.285509,-0.11291287180769101,0.04854618617850276
584,2020-10-06,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.7370822,-0.1826291241708366,0.0669735798143112
583,2020-10-07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.9458532,0.07350602403024314,0.08213579697731099
582,2020-10-08,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.239513,0.09502452334426123,0.09357540023934918
581,2020-10-09,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.35221,0.034196819957350806,0.09395516768251147
580,2020-10-10,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.2307215,-0.036914342918963484,0.09374284435679613
579,2020-10-11,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.3463292,0.0351584969545558,0.0948879540851207
578,2020-10-12,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4013977,0.016322451526061342,0.08589791416671942
577,2020-10-13,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.3854938,-0.004686660781441297,0.041459074578905575
576,2020-10-14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.1222284,-0.0809527969531398,0.05231303909055564
575,2020-10-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.060255,-0.020048731823616567,0.03882007381569746
574,2020-10-16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.0809767,0.006748411280627259,0.035599052620345684
573,2020-10-17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.060028,-0.0068225908569979265,0.03412367892391564
572,2020-10-18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.2318437,0.05462871309172169,0.03807316669090607
571,2020-10-19,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.10308,-0.04065761270526612,0.03873543211161922
570,2020-10-20,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.8142738,-0.09769091345854823,0.04832888013582952
569,2020-10-21,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.7216702,-0.03345851719952664,0.043262116422141325
568,2020-10-22,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.994023,0.09537223202105463,0.059063989254512575
567,2020-10-23,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.013585,0.0065124319490235194,0.05905841094063797
566,2020-10-24,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.9008727,-0.038118777191432314,0.06033724827653365
565,2020-10-25,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.7900898,-0.03893784106101715,0.05521048231727833
564,2020-10-26,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.7020805,-0.03205174985490604,0.05485366139037289
563,2020-10-27,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.6934943,-0.0031826849097942914,0.04470460484835045
562,2020-10-28,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.74646,0.019473462773416956,0.04393564516011726
561,2020-10-29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.5064826,-0.09143239395755061,0.034382725664057256
560,2020-10-30,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.3919103,-0.04678808036115519,0.03231397576023109
559,2020-10-31,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.2205784,-0.07432463289530665,0.035462685753816114
558,2020-11-01,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.3846,0.07126369289995833,0.052160664865312345
557,2020-11-02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.278863,-0.04535476101839642,0.05271582409794775
556,2020-11-03,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.0713415,-0.09548016936651496,0.057133847724012435
555,2020-11-04,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,1.9091781,-0.08152362969426719,0.05356000045804259
554,2020-11-05,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,1.9974247,0.045185865515620524,0.06010761423782311
553,2020-11-06,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.5478764,0.24340152707277543,0.11284523155964332
552,2020-11-07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.600518,0.02045042805374105,0.10759627456999019
551,2020-11-08,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.751751,0.056526780373550786,0.10676373915975096
550,2020-11-09,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.7030795,-0.01784575769990504,0.104756331925019
549,2020-11-10,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.061723,0.1245861507677179,0.096784089598165
548,2020-11-11,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.8619668,-0.0674687486067663,0.09402019300589191
547,2020-11-12,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,2.8566077,-0.0018742788325450442,0.0963381521489838
546,2020-11-13,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8747573,0.3048482266308586,0.11453935119425991
545,2020-11-14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8687615,-0.0015485986030638363,0.11587239309878328
544,2020-11-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8961225,0.007047397808416798,0.11717207387516537
543,2020-11-16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4222126,-0.12969452684007204,0.13198100216165445
542,2020-11-17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6246734,0.05747688674493098,0.1273883149383407
541,2020-11-18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4336977,-0.05412646054589136,0.12609705034098825
540,2020-11-19,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.732654,0.08348178163963127,0.12693445835513506
539,2020-11-20,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6748056,-0.01561927548324575,0.06537599484224618
538,2020-11-21,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.811737,0.036584757450608726,0.06721364192343177
537,2020-11-22,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.7415164,-0.018594006959666357,0.06731277977344229
536,2020-11-23,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.1691527,0.10822184191908397,0.05512902375922249
535,2020-11-24,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8982177,-0.06719337703722095,0.06244740896803051
534,2020-11-25,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.7331161,-0.04327614823929418,0.060943225585960485
533,2020-11-26,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.749181,0.004294115689585409,0.05351039483660718
532,2020-11-27,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.3220263,-0.12096248805228235,0.06863896797913699
531,2020-11-28,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.3498487,0.00834025256065432,0.06631295208106687
530,2020-11-29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.454251,0.030690465815105546,0.06850433011416038
529,2020-11-30,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4740825,0.005724768924999135,0.04975722363166834
528,2020-12-01,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.7038765,0.0640495585174084,0.05515713245884035
527,2020-12-02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.9005291,0.05173223670492586,0.05631321183871021
526,2020-12-03,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8368769,-0.01645348220621923,0.05688218100526828
525,2020-12-04,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6680584,-0.04499625264358822,0.03528570587333319
524,2020-12-05,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.599776,-0.018790854446610713,0.0371522895844515
523,2020-12-06,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6015377,0.0004892718491473293,0.03627471994245657
522,2020-12-07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.7851717,0.04973035598351297,0.039369478841240195
521,2020-12-08,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.446453,-0.09374566290910208,0.04757703281522066
520,2020-12-09,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.319495,-0.03753292330251643,0.04071153112734557
519,2020-12-10,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.0940592,-0.07032877714980673,0.04371971942999376
518,2020-12-11,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.0066655,-0.02865222839545464,0.04333067210943919
517,2020-12-12,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.0007024,-0.0019852627832280295,0.04425257670483329
516,2020-12-13,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.2701778,0.08599796192317258,0.05916801543857051
515,2020-12-14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4721985,0.059943610303168776,0.0608192253725789
514,2020-12-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.303885,-0.0496889180652739,0.05396117123103919
513,2020-12-16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.1886327,-0.03550684453458537,0.05379662883012859
512,2020-12-17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4487715,0.07842587644973824,0.05346735961153761
511,2020-12-18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.722088,0.07626672047041014,0.05369342922256025
510,2020-12-19,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.840219,0.031244595080273444,0.05205608400344833
509,2020-12-20,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.8194017,-0.005435608908249597,0.04906666653149121
508,2020-12-21,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6240726,-0.052495366222510345,0.05236775192441781
507,2020-12-22,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.511282,-0.031617208134321714,0.04994229376485337
506,2020-12-23,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4119353,-0.028701545994037136,0.04913200608173682
505,2020-12-24,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.4367833,0.007256279744929234,0.04044837044379887
504,2020-12-25,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.3694463,-0.019787518514741115,0.025673233614560736
503,2020-12-26,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.1744313,-0.05961993000363047,0.022131240353061566
502,2020-12-27,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6256413,0.13290268481382164,0.060773388021391025
501,2020-12-28,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6397998,0.00389749713141787,0.05793814128736769
500,2020-12-29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.6768458,0.010126584942523451,0.05644227944659321
499,2020-12-30,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,3.9557154,0.07310620473904116,0.05855396502950567
498,2020-12-31,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.0828605,0.2507127238479169,0.0985975837372089
497,2021-01-01,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.7126603,-0.075621625554855,0.10635183029905859
496,2021-01-02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,4.4431524,-0.05888844359734685,0.10624641163037517
495,2021-01-03,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.2906876,0.17458409400643207,0.1118558826469287
494,2021-01-04,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.5588284,0.049439148113767845,0.11006329203190349
493,2021-01-05,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.652318,0.016678359875628285,0.10965810376833969
492,2021-01-06,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.925192,0.047147365050251605,0.10963947117226339
491,2021-01-07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.8776007,-0.008064457139299956,0.07714683550473436
490,2021-01-08,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.7418413,-0.023368691556730783,0.06962141574781837
489,2021-01-09,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,6.343209,0.09960484895384764,0.0630757923188019
488,2021-01-10,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,6.3378377,-0.0008471383235617858,0.039314321304477505
487,2021-01-11,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.66177,-0.11280108931753308,0.06060410553728392
486,2021-01-12,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.8498645,0.03268193440617489,0.061388058223610736
485,2021-01-13,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,5.7505116,-0.01712967381799158,0.059149534473679176
484,2021-01-14,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,6.521091,0.12575286846422798,0.07447470975685958
483,2021-01-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,7.8531604,0.1858743562707232,0.092861477666119
482,2021-01-16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8.563383,0.08657927285970188,0.09186850077481848
481,2021-01-17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,9.096575,0.06040264669108868,0.09018921580931985
480,2021-01-18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,9.073874,-0.0024986737323765525,0.06664883403181267
479,2021-01-19,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8.75342,-0.035954814170098735,0.07549422939370828
478,2021-01-20,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,9.159675,0.045366216559626533,0.06959673322572703
477,2021-01-21,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8.694135,-0.05216203731089806,0.07555023529452827
476,2021-01-22,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8.20264,-0.058192606721806636,0.053901993887223144
475,2021-01-23,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,9.572955,0.15448588155784373,0.0709168277619449
474,2021-01-24,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,12.103137,0.23452273996757125,0.10466366748050125
473,2021-01-25,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,11.377383,-0.06183723779836275,0.11008920843517714
472,2021-01-26,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,13.656558,0.18259240841567578,0.11706851097011407
471,2021-01-27,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,16.108921,0.1651533720956477,0.12181986212006805
470,2021-01-28,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,12.969794,-0.21675010251717952,0.15621369702306462
469,2021-01-29,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,15.074723,0.1503962522559845,0.15118525382856784
468,2021-01-30,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,19.277796,0.24593459964347705,0.16014343747690482
467,2021-01-31,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18.284431,-0.05290403458111003,0.1572094538937633
466,2021-02-01,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,20.194979,0.09938407643938925,0.14944604342785633
465,2021-02-02,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,17.975096,-0.11644676480959189,0.15712128185482377
464,2021-02-03,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18.72489,0.040866410542803974,0.14868687239634482
463,2021-02-04,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,20.331886,0.08233673775719731,0.11270389779850976
462,2021-02-05,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,20.554287,0.010879139680341713,0.10793811089935075
461,2021-02-06,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18.669525,-0.0961770169796313,0.07919849261692917
460,2021-02-07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18.809961,0.007494054600954948,0.07671493747452691
459,2021-02-08,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,16.119928,-0.1543302993782916,0.08280371017383095
458,2021-02-09,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,19.529757,0.1918830318476001,0.10523977382633717
457,2021-02-10,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,21.414083,0.0921094872826922,0.10872793779917557
456,2021-02-11,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,20.226313,-0.05706440920629941,0.10809923152744144
455,2021-02-12,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,23.039642,0.13023191702126738,0.1175843894314066
454,2021-02-13,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,21.98596,-0.046812229697089786,0.11197315305512319
