,timestamp,address,symbol,price,returns
108,2021-10-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.447146e-07,-0.22724269860172822
109,2021-10-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.449279e-07,0.0006185813861572826
110,2021-10-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.4543507e-07,0.0014692853275134995
111,2021-10-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.2827123e-07,-0.0509645076058448
112,2021-10-10,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3075275e-07,0.00753092999211812
113,2021-10-09,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.240656e-07,-0.020425152963363617
114,2021-10-08,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.2336757e-07,-0.0021563006123557467
115,2021-09-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.828126e-07,-0.13400517633632392
116,2021-09-13,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.7717132e-07,-0.020148688725744393
117,2021-09-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.7117892e-07,-0.021856974327952493
118,2021-09-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.6881563e-07,-0.008753070151712896
119,2021-09-09,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.7651015e-07,0.028221774869462035
120,2021-09-08,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.8197098e-07,0.019556628691928802
121,2021-09-07,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.1643881e-07,0.1153257317182756
122,2021-09-03,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.453715e-07,0.08749075972021857
123,2021-09-01,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3134796e-07,-0.04145158739649454
124,2021-08-31,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.2986978e-07,-0.004471091360863159
125,2021-08-28,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.4358172e-07,0.04072701677542218
126,2021-08-27,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3060348e-07,-0.038505275650570624
127,2021-08-26,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.430189e-07,0.036865836041382626
128,2021-08-25,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3558428e-07,-0.021912415670689654
129,2021-08-23,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.447538e-07,0.0269574070747172
130,2021-08-20,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.739603e-07,0.08131910295490807
131,2021-08-19,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.6012372e-07,-0.03770200297067024
132,2021-08-18,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.5627562e-07,-0.010742994290442271
133,2021-08-17,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.1428584e-07,0.15085152558096437
134,2021-08-16,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.7620003e-07,-0.0964351737557384
135,2021-08-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.767108e-07,0.0013567877044753879
136,2021-08-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.8173815e-07,0.013257118043365749
137,2021-08-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.6521647e-07,-0.044244656079558776
138,2021-08-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.6511614e-07,-0.0002747515289811087
139,2021-08-10,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.1679903e-07,0.13238866843012614
140,2021-08-09,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.9377898e-07,-0.05681437574967511
141,2021-08-08,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.4647578e-07,0.12559536729285195
142,2021-08-07,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.8521924e-07,-0.14757252796882073
143,2021-08-06,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.2660307e-07,-0.16506704638581454
144,2021-08-05,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.180127e-07,-0.02665426128008214
145,2021-08-04,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.4531521e-07,0.08236633298954818
146,2021-08-03,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.1423014e-07,-0.09433200469659697
147,2021-08-02,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.5923347e-07,0.1338468639918483
148,2021-08-01,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3403333e-07,-0.07273173295730016
149,2021-07-31,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.5161756e-07,-0.28333046270354995
150,2021-07-30,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.798443e-07,0.10632306136204271
151,2021-07-29,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.401872e-07,-0.1528147577755393
152,2021-07-28,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.3445956e-07,-0.0241354983108955
153,2021-07-27,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.236915e-07,-0.04701525053285615
154,2021-07-26,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.4819286e-07,0.10393823477710644
155,2021-07-25,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.3949522e-07,-0.035672646827982483
156,2021-07-24,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.3418886e-07,-0.02240557455589457
157,2021-07-23,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.268665e-07,-0.03176614509703527
158,2021-07-22,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.2668647e-07,-0.0007938654197542038
159,2021-07-21,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.0980333e-07,-0.07739730523724254
160,2021-07-20,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.1649747e-07,0.031408293366495234
161,2021-07-19,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.2343576e-07,0.03154508398339379
162,2021-07-18,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.211207e-07,-0.010415239169241693
163,2021-07-16,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.538083e-07,0.13787055138506463
164,2021-07-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.63028e-07,0.03568123272797477
165,2021-07-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.614111e-07,-0.00616622644341879
166,2021-07-13,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,2.6610124e-07,0.017782573929282324
167,2021-07-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.0869944e-07,0.14849127957243274
168,2021-07-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.0334087e-07,-0.01751096075953965
169,2021-07-10,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3971295e-07,0.11324383962418677
170,2021-07-09,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.293358e-07,-0.031023097381906728
171,2021-07-08,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.732548e-07,0.12518339741975462
172,2021-07-07,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.7564988e-07,0.006396243018819179
173,2021-07-06,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.7320947e-07,-0.006517695583603595
174,2021-07-05,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.8933638e-07,0.04230385624668878
175,2021-07-04,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.8202882e-07,-0.018947649244990296
176,2021-07-03,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.0740943e-07,0.06432259952238936
177,2021-07-02,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.041308e-07,-0.008080062371650511
178,2021-06-27,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.5226373e-07,-0.13735845991991166
179,2021-06-26,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.8331763e-07,0.08448383861494974
180,2021-06-25,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.161054e-07,0.08207462692159279
181,2021-06-24,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.3702617e-07,-0.21077801043063263
182,2021-06-22,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,3.805432e-07,0.12143912255609471
183,2021-06-21,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.6523203e-07,0.20093656470118046
184,2021-06-20,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.98143e-07,0.06835091401883053
185,2021-06-19,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,5.740978e-07,0.14191258068148283
186,2021-06-18,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,6.1109796e-07,0.062457508571538235
187,2021-06-17,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,6.1314324e-07,0.0033413054598175145
188,2021-06-16,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,6.4605126e-07,0.05228027136716867
189,2021-06-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,6.4999216e-07,0.006081450798709771
190,2021-06-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,6.263633e-07,-0.03702974707945035
191,2021-06-13,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
192,2021-06-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
193,2021-06-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
194,2021-06-10,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
195,2021-06-09,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
196,2021-06-08,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
197,2021-06-07,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
198,2021-06-06,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
199,2021-06-05,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
200,2021-06-04,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
201,2021-06-03,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
202,2021-06-02,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
203,2021-06-01,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
204,2021-05-31,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
205,2021-05-30,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
206,2021-05-29,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
207,2021-05-28,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
208,2021-05-27,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
209,2021-05-26,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
210,2021-05-25,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
211,2021-05-24,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
212,2021-05-23,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
213,2021-05-22,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
214,2021-05-21,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
215,2021-05-20,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
216,2021-05-19,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
217,2021-05-18,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
218,2021-05-17,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
219,2021-05-16,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.67809e-06,inf
220,2021-05-15,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.991326e-06,0.06481169895805937
221,2021-05-14,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,4.9972796e-06,0.0011920784428669548
222,2021-05-13,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,0.0,
223,2021-05-12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,5.6928975e-06,inf
224,2021-05-11,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,1.1180334e-05,0.6749369968172487
